time_stamps,time_stamps,cumulative_heading_changes,avg_distance_to_closest_person,intimate_space_intrusions,personal_space_intrusions,social_space_intrusions,robot_on_person_collision,person_on_robot_collision,time_not_moving,avg_robot_linear_speed,avg_robot_angular_speed,avg_acceleration,avg_overacceleration,avg_pedestrian_velocity,avg_closest_pedestrian_velocity,social_force_on_agents,social_force_on_robot,social_work,obstacle_force_on_robot,obstacle_force_on_agents
72,7.2,0.039239756762981415,0.7905140476116761,0,1,0,0,0,0,0.9670819044113159,0.3886565864086151,0.06749331951141357,0.6749331951141357,1.3212636709213257,1.3144304752349854,0.05789482,0.05789482,0.11578964,0.0,0.015156513
73,7.3,0.035490937530994415,0.8707349621404563,0,1,0,0,0,0,0.9638342261314392,0.0858670026063919,-0.03247678279876709,-0.3247678279876709,1.321247935295105,1.323922038078308,0.03817887,0.03817887,0.07635774,0.0,0.016355049
74,7.4,0.013128280639648438,0.684192795797478,0,1,0,0,0,0,0.9539565443992615,-0.2381565272808075,-0.09877681732177734,-0.9877681732177734,1.3164473176002502,1.3056222200393677,0.015910095,0.015910216,0.031820312,0.0,0.035022385
75,7.5,0.024324774742126465,0.5161723253422887,0,1,0,0,0,0,0.9589243531227112,-0.23847441375255585,0.04967808723449707,0.4967808723449707,1.2975707054138184,1.2584242820739746,0.003778111,0.003778111,0.007556222,0.0,0.073455684
76,7.6,0.010874517261981964,0.3802204738610131,1,0,0,0,0,0,0.897988498210907,0.07166188210248947,-0.609358549118042,-6.09358549118042,1.2587246894836426,1.1728063821792603,0.00078569085,0.00078569085,0.0015713817,0.0,0.13916387
77,7.7,0.023397475481033325,0.2908674394613777,1,0,0,0,0,0,0.8471900224685669,0.4187736213207245,-0.5079847574234009,-5.079847574234009,1.2203509211540222,1.0907018184661865,0.000101566766,0.000101566766,0.00020313353,0.0,0.21182843
78,7.8,0.044418640434741974,0.2566839657579556,1,0,0,0,0,0,0.8500493168830872,0.43751728534698486,0.028592944145202637,0.28592944145202637,1.2321529388427734,1.114305853843689,3.1434602e-06,3.14349e-06,6.2869503e-06,0.0,0.24655277
79,7.9,0.043838799465447664,0.27723029410434985,1,0,0,0,0,0,0.8501054644584656,0.4380010962486267,0.0005614757537841797,0.005614757537841797,1.294607937335968,1.2392158508300781,2.9238189e-08,2.9238189e-08,5.8476378e-08,0.0,0.21725522
80,8.0,0.030470199417322874,0.3413973324080981,1,0,0,0,0,0,0.7949292659759521,0.14830069243907928,-0.5517619848251343,-5.517619848251343,1.348921000957489,1.3478419780731201,6.9910505e-10,6.9910505e-10,1.39821e-09,0.0,0.15760717
81,8.1,0.004549020901322365,0.43268685481879743,1,0,0,0,0,0,0.7562941908836365,-0.1707216203212738,-0.38635075092315674,-3.8635075092315674,1.350000023841858,1.350000023841858,1.4951262e-10,1.4951262e-10,2.9902514e-10,0.0,0.10416577
82,8.2,0.0025449637323617935,0.5395718853950799,0,1,0,0,0,0,0.7220488786697388,0.13066041469573975,-0.34245312213897705,-3.4245312213897705,1.350000023841858,1.350000023841858,5.6524722e-11,5.6524722e-11,1.1304934e-10,0.0,0.064206034
83,8.3,0.03168626129627228,0.6538511645783576,0,1,0,0,0,0,0.6955627202987671,0.38061609864234924,-0.2648615837097168,-2.648615837097168,1.350000023841858,1.350000023841858,3.793882e-11,3.793882e-11,7.587755e-11,0.0,0.037157595
84,8.4,0.0358361192047596,0.7731888237485907,0,1,0,0,0,0,0.7055754661560059,0.34059736132621765,0.1001274585723877,1.001274585723877,1.350000023841858,1.350000023841858,1.299587e-11,1.299587e-11,2.5991723e-11,0.0,0.02049707
85,8.5,0.034532271325588226,0.8976692041405918,0,1,0,0,0,0,0.7054608464241028,0.34478041529655457,-0.0011461973190307617,-0.011461973190307617,1.350000023841858,1.350000023841858,6.1475113e-12,6.1475113e-12,1.2295019e-11,0.0,0.0111923795
86,8.6,0.03495760262012482,1.0236113347257392,0,1,0,0,0,0,0.5973413586616516,0.3491027057170868,-1.0811948776245117,-10.811948776245117,1.350000023841858,1.350000023841858,6.9292024e-11,6.9292024e-11,1.3858398e-10,0.0,0.008082511
87,8.7,0.02440302073955536,1.1498581520078102,0,1,0,0,0,0,0.5467479825019836,0.16319918632507324,-0.5059337615966797,-5.059337615966797,1.350000023841858,1.350000023841858,1.5482421e-10,1.5482421e-10,3.0964836e-10,0.0,0.008282965
88,8.8,3.5822391510009766e-05,1.282842881422909,0,0,1,0,0,0,0.6033624410629272,-0.1913665384054184,0.566144585609436,5.66144585609436,1.350000023841858,1.350000023841858,1.4319452e-11,1.4319452e-11,2.8638904e-11,0.0,0.008613299
89,8.9,0.03194837272167206,1.4257357759282243,0,0,1,0,0,0,0.6293538808822632,-0.35566917061805725,0.2599143981933594,2.5991439819335938,1.350000023841858,1.350000023841858,2.3049201e-12,2.3049201e-12,4.6098403e-12,0.0,0.008533259
90,9.0,0.03490818291902542,1.5762577089922876,0,0,1,0,0,0,0.6198281049728394,-0.32278764247894287,-0.09525775909423828,-0.9525775909423828,1.350000023841858,1.350000023841858,1.1366338e-12,1.1366338e-12,2.273267e-12,0.0,0.008141477
91,9.1,0.032504498958587646,1.7334424155136903,0,0,1,0,0,0,0.6567665934562683,-0.34030506014823914,0.36938488483428955,3.6938488483428955,1.350000023841858,1.350000023841858,1.175942e-13,1.1759353e-13,2.3518768e-13,0.0,0.007601961
92,9.2,0.03381095454096794,1.903306528415984,0,0,1,0,0,0,0.7579777240753174,-0.3369087874889374,1.0121113061904907,10.121113061904907,1.350000023841858,1.350000023841858,8.3693023e-16,8.369334e-16,1.6738635e-15,0.0,0.0076694195
93,9.3,0.02502753585577011,2.0862180666968766,0,0,1,0,0,0,0.8173548579216003,-0.0668010339140892,0.5937713384628296,5.937713384628296,1.350000023841858,1.350000023841858,2.2266658e-17,2.2266491e-17,4.4533144e-17,0.0,0.010597695
94,9.4,0.0124165378510952,2.2772110596699813,0,0,1,0,0,0,0.8690162301063538,0.3112252652645111,0.5166137218475342,5.166137218475342,1.350000023841858,1.350000023841858,9.349487e-19,9.349523e-19,1.8699005e-18,0.0,0.009614032
95,9.5,0.03281964361667633,2.4694030018361173,0,0,1,0,0,0,0.763546347618103,0.32185855507850647,-1.0546988248825073,-10.546988248825073,1.350000023841858,1.350000023841858,4.9063953e-17,4.9063576e-17,9.81275e-17,0.0,0.008719882
96,9.6,0.03230451047420502,2.654372017458344,0,0,1,0,0,0,0.6618486046791077,0.3231627643108368,-1.0169774293899536,-10.169774293899536,1.350000023841858,1.350000023841858,1.9624606e-15,1.9624606e-15,3.9249194e-15,0.0,0.007912116
97,9.7,0.032323434948921204,2.834405569927634,0,0,1,0,0,0,0.6957563161849976,0.3218728005886078,0.3390771150588989,3.3907711505889893,1.350000023841858,1.350000023841858,2.9844346e-16,2.9844576e-16,5.96889e-16,0.0,0.007184509
98,9.8,0.032332926988601685,3.0230118240729733,0,0,1,0,0,0,0.7981101274490356,0.321804404258728,1.0235381126403809,10.235381126403809,1.350000023841858,1.350000023841858,2.3470603e-18,2.3470603e-18,4.6941193e-18,0.0,0.0065298695
99,9.9,0.028682813048362732,3.2212080391100693,0,0,1,0,0,0,0.8570632934570312,0.20109467208385468,0.589531660079956,5.8953166007995605,1.350000023841858,1.350000023841858,9.664266e-20,9.664266e-20,1.932851e-19,0.0,0.0059410245
100,10.0,0.006222710013389587,3.4255365285140202,0,0,1,0,0,0,0.8905275464057922,-0.25056973099708557,0.33464252948760986,3.3464252948760986,1.3499972224235535,1.349994421005249,8.5585656e-21,8.5585656e-21,1.7112523e-20,0.0,0.005411259
101,10.1,0.015353351831436157,3.634464785867759,0,0,0,0,0,0,0.8903816938400269,0.020998014137148857,-0.0014585256576538086,-0.014585256576538086,1.349973201751709,1.34994637966156,3.167538e-21,3.167538e-21,6.350742e-21,0.0,0.004934442
102,10.2,0.00020231306552886963,3.8441515666441424,0,0,0,0,0,0,0.8899437189102173,-0.016314847394824028,-0.004379749298095703,-0.04379749298095703,1.349933922290802,1.349867820739746,1.560595e-21,1.560595e-21,3.1310361e-21,0.0,0.004505062
103,10.3,0.000893130898475647,4.055940147252858,0,0,0,0,0,0,0.9248785376548767,0.004511644132435322,0.34934818744659424,3.4934818744659424,1.349886953830719,1.34977388381958,1.2967491e-22,1.2967491e-22,2.6464484e-22,0.0,0.0041181985
104,10.4,0.018865451216697693,4.273894047382669,0,0,0,0,0,0,0.9550781846046448,-0.2740005850791931,0.30199646949768066,3.0199646949768066,1.3498371839523315,1.3496743440628052,0.0,0.0,0.0,0.0,0.0048705162
105,10.5,0.03017183393239975,4.493980263380986,0,0,0,0,0,0,0.9527387022972107,-0.30542099475860596,-0.02339482307434082,-0.2339482307434082,1.349787414073944,1.3495748043060303,0.0,0.0,0.0,0.0,0.008198342
106,10.6,0.026340924203395844,4.714537817955114,0,0,0,0,0,0,0.9489916563034058,0.06204278767108917,-0.037470459938049316,-0.37470459938049316,0.682586632668972,1.3165464401245117,5.732563e-12,5.732574e-12,1.1465137e-11,0.0,0.007726814
107,10.7,0.02234545350074768,4.929384495123546,0,0,0,0,0,0,0.9480869174003601,0.2806370258331299,-0.009047389030456543,-0.09047389030456543,0.6986371651291847,1.2707289457321167,1.3787689e-11,1.3787689e-11,2.7575378e-11,0.0,0.007852254
