scenario_group,method_path,method_label,experiment,raw_experiment,config,run_id,source_file,scenario_harmonized,time_sec,time_not_moving
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,15.8,0
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,15.9,0
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,16.0,0
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,16.1,0
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,16.2,0
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,16.3,0
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,16.4,0
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,16.5,0
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,16.6,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,0.0,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,0.1,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,0.2,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,0.3,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,0.4,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,0.5,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,0.6,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,0.7,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,0.8,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,0.9,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,1.0,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,1.1,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,1.2,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,1.3,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,1.4,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,1.5,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,1.6,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,1.7,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,1.8,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,1.9,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,2.0,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,2.1,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,2.2,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,2.3,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,2.4,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,2.5,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,2.6,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,2.7,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,2.8,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,2.9,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,3.0,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,3.1,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,3.2,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,3.3,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,3.4,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,3.5,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,3.6,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,3.7,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,3.8,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,3.9,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,4.0,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,4.1,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,4.2,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,4.3,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,4.4,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,4.5,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,4.6,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,4.7,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,4.8,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,4.9,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,5.0,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,5.1,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,5.2,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,5.3,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,5.4,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,5.5,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,5.6,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,5.7,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,5.8,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,5.9,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,6.0,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,6.1,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,6.2,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,6.3,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,6.4,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,6.5,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,6.6,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,6.7,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,6.8,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,6.9,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,7.0,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,7.1,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,7.2,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,7.3,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,7.4,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,7.5,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,7.6,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,7.7,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,7.8,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,7.9,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,8.0,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,8.1,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,8.2,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,8.3,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,8.4,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,8.5,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,8.6,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,8.7,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,8.8,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,8.9,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,9.0,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,9.1,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,9.2,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,9.3,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,9.4,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,9.5,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,9.6,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,9.7,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,9.8,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,9.9,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,10.0,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,10.1,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,10.2,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,10.3,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,10.4,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,10.5,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,10.6,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,10.7,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,10.8,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,10.9,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,11.0,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,11.1,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,11.2,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,11.3,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,11.4,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,11.5,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,11.6,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,11.7,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,11.8,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,11.9,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,12.0,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,12.1,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,12.2,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,12.3,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,12.4,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,12.5,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,12.6,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,12.7,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,12.8,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,12.9,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,13.0,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,13.1,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,13.2,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,13.3,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,13.4,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,13.5,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,13.6,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,13.7,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,13.8,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,13.9,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,14.0,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,14.1,0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,14.2,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,0.0,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,0.1,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,0.2,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,0.3,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,0.4,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,0.5,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,0.6,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,0.7,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,0.8,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,0.9,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,1.0,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,1.1,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,1.2,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,1.3,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,1.4,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,1.5,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,1.6,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,1.7,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,1.8,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,1.9,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,2.0,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,2.1,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,2.2,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,2.3,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,2.4,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,2.5,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,2.6,0
narrow_hallway,mcts,mcts,1_behind_robot,1_behind_robot,,0,metrics_steps_mcts_narrow_hallway_1_behind_robot_0.csv,False,2.7,0
